,n = 500,n = 1000,n = 2000,n = 2500
4255,0.09,0.914,0.974,0.9815
4256,0.77,0.928,0.9673333333333334,0.9825
4257,0.064,0.068,0.042,0.9825
4258,0.818,0.933,0.9713333333333334,0.9785
4259,0.076,0.059,0.9573333333333334,0.981
4260,0.782,0.914,0.04666666666666667,0.0305
4261,0.116,0.049,0.05466666666666667,0.9775
4262,0.07,0.915,0.9713333333333334,0.986
4263,0.086,0.943,0.9586666666666667,0.9755
4264,0.794,0.899,0.968,0.9795
4265,0.11,0.928,0.03933333333333333,0.9845
4266,0.118,0.05,0.9733333333333334,0.9865
4267,0.824,0.065,0.962,0.9795
4268,0.092,0.932,0.04066666666666666,0.976
4269,0.07,0.054,0.037333333333333336,0.9845
4270,0.092,0.064,0.9646666666666667,0.977
4271,0.2,0.936,0.9686666666666667,0.9815
4272,0.688,0.926,0.048,0.98
4273,0.274,0.074,0.954,0.9825
4274,0.792,0.1,0.048666666666666664,0.98
4275,0.746,0.941,0.9606666666666667,0.98
4276,0.084,0.049,0.042666666666666665,0.9795
4277,0.842,0.066,0.035333333333333335,0.9765
4278,0.122,0.933,0.9673333333333334,0.985
4279,0.804,0.054,0.956,0.9765
4280,0.102,0.047,0.9613333333333334,0.0385
4281,0.176,0.937,0.9673333333333334,0.029
4282,0.082,0.94,0.9653333333333334,0.976
4283,0.102,0.932,0.05533333333333333,0.981
4284,0.066,0.083,0.9666666666666667,0.979
4285,0.15,0.945,0.04066666666666666,0.9725
4286,0.78,0.923,0.9673333333333334,0.9835
4287,0.126,0.047,0.9633333333333334,0.035
4288,0.084,0.064,0.9633333333333334,0.9805
4289,0.102,0.92,0.9633333333333334,0.978
4290,0.794,0.922,0.056,0.9795
4291,0.12,0.93,0.9733333333333334,0.978
4292,0.116,0.92,0.9653333333333334,0.9795
4293,0.638,0.928,0.9573333333333334,0.9775
4294,0.824,0.92,0.958,0.9795
4295,0.09,0.061,0.9553333333333334,0.982
4296,0.072,0.932,0.96,0.9825
4297,0.116,0.934,0.96,0.9795
4298,0.092,0.047,0.972,0.9755
4299,0.144,0.065,0.04466666666666667,0.0305
4300,0.074,0.073,0.966,0.9815
4301,0.09,0.914,0.9626666666666667,0.98
4302,0.094,0.934,0.952,0.982
4303,0.102,0.926,0.968,0.9775
4304,0.072,0.908,0.044,0.047
4305,0.074,0.94,0.9626666666666667,0.9785
4306,0.768,0.927,0.9673333333333334,0.9775
4307,0.112,0.083,0.9586666666666667,0.977
4308,0.08,0.923,0.06066666666666667,0.9775
4309,0.146,0.943,0.9706666666666667,0.978
4310,0.796,0.083,0.972,0.977
4311,0.84,0.923,0.9693333333333334,0.9715
4312,0.114,0.943,0.9646666666666667,0.033
4313,0.142,0.916,0.96,0.9765
4314,0.114,0.076,0.9646666666666667,0.9755
4315,0.786,0.932,0.9646666666666667,0.98
4316,0.122,0.058,0.9573333333333334,0.982
4317,0.124,0.935,0.059333333333333335,0.9735
4318,0.852,0.934,0.04133333333333333,0.9785
4319,0.162,0.91,0.964,0.983
4320,0.814,0.04,0.04066666666666666,0.9775
4321,0.796,0.93,0.044,0.9815
4322,0.784,0.939,0.9713333333333334,0.978
4323,0.074,0.925,0.9686666666666667,0.982
4324,0.146,0.055,0.9626666666666667,0.978
4325,0.804,0.058,0.9666666666666667,0.0365
4326,0.184,0.945,0.05733333333333333,0.0275
4327,0.754,0.056,0.962,0.98
4328,0.1,0.061,0.052,0.976
4329,0.13,0.919,0.9613333333333334,0.981
4330,0.824,0.055,0.9706666666666667,0.9795
4331,0.082,0.922,0.04133333333333333,0.9805
4332,0.794,0.923,0.062,0.974
4333,0.12,0.932,0.9533333333333334,0.9775
4334,0.072,0.935,0.9633333333333334,0.981
4335,0.082,0.055,0.9686666666666667,0.978
4336,0.748,0.941,0.9693333333333334,0.9785
4337,0.816,0.92,0.9646666666666667,0.9835
4338,0.806,0.926,0.9653333333333334,0.976
4339,0.08,0.09,0.04066666666666666,0.9725
4340,0.086,0.927,0.9666666666666667,0.0375
4341,0.094,0.924,0.9693333333333334,0.9815
4342,0.09,0.922,0.035333333333333335,0.9815
4343,0.13,0.942,0.972,0.9735
4344,0.8,0.904,0.04733333333333333,0.9715
4345,0.148,0.046,0.9546666666666667,0.976
4346,0.654,0.046,0.9666666666666667,0.983
4347,0.13,0.054,0.9713333333333334,0.0365
4348,0.096,0.929,0.968,0.9815
4349,0.112,0.937,0.062,0.0365
4350,0.226,0.933,0.966,0.9835
4351,0.074,0.054,0.9673333333333334,0.98
4352,0.78,0.941,0.958,0.98
4353,0.086,0.929,0.044,0.9785
4354,0.07,0.923,0.9773333333333334,0.9715
4355,0.76,0.083,0.04733333333333333,0.978
4356,0.076,0.933,0.9606666666666667,0.977
4357,0.082,0.932,0.9646666666666667,0.987
4358,0.12,0.059,0.968,0.98
4359,0.1,0.062,0.9653333333333334,0.9805
4360,0.108,0.923,0.968,0.972
4361,0.742,0.92,0.9586666666666667,0.0405
4362,0.1,0.932,0.96,0.9785
4363,0.098,0.926,0.043333333333333335,0.978
4364,0.074,0.937,0.976,0.9725
4365,0.098,0.061,0.9646666666666667,0.9815
4366,0.098,0.071,0.9686666666666667,0.9765
4367,0.094,0.935,0.044,0.977
4368,0.072,0.901,0.05,0.982
4369,0.744,0.051,0.9593333333333334,0.973
4370,0.114,0.925,0.9626666666666667,0.972
4371,0.094,0.075,0.05466666666666667,0.9795
4372,0.806,0.922,0.05533333333333333,0.9855
4373,0.08,0.927,0.9573333333333334,0.0535
4374,0.834,0.939,0.9666666666666667,0.9835
4375,0.122,0.063,0.96,0.979
4376,0.116,0.047,0.9693333333333334,0.98
4377,0.784,0.052,0.962,0.976
4378,0.082,0.056,0.9713333333333334,0.9725
4379,0.794,0.927,0.9726666666666667,0.9805
4380,0.828,0.926,0.974,0.9735
4381,0.728,0.041,0.048,0.9705
4382,0.122,0.048,0.9706666666666667,0.977
4383,0.078,0.073,0.97,0.978
4384,0.094,0.079,0.9693333333333334,0.0305
4385,0.058,0.926,0.9573333333333334,0.9795
4386,0.098,0.931,0.97,0.983
4387,0.094,0.927,0.9753333333333334,0.9785
4388,0.194,0.056,0.9586666666666667,0.9835
4389,0.78,0.936,0.06533333333333333,0.977
4390,0.086,0.913,0.9726666666666667,0.0445
4391,0.092,0.057,0.9753333333333334,0.0495
4392,0.084,0.05,0.9666666666666667,0.0325
4393,0.786,0.046,0.9653333333333334,0.983
4394,0.07,0.925,0.9666666666666667,0.9775
4395,0.734,0.922,0.954,0.9785
4396,0.092,0.934,0.9693333333333334,0.972
4397,0.738,0.067,0.9546666666666667,0.0345
4398,0.102,0.938,0.9653333333333334,0.9785
4399,0.79,0.906,0.964,0.9765
4400,0.09,0.931,0.04133333333333333,0.974
4401,0.834,0.908,0.9646666666666667,0.974
4402,0.174,0.913,0.9653333333333334,0.9835
4403,0.094,0.062,0.038,0.9745
4404,0.822,0.935,0.9673333333333334,0.98
4405,0.728,0.053,0.04,0.9765
4406,0.104,0.929,0.9653333333333334,0.979
4407,0.082,0.923,0.9606666666666667,0.9795
4408,0.14,0.92,0.966,0.981
4409,0.088,0.059,0.9613333333333334,0.9865
4410,0.128,0.067,0.9633333333333334,0.9805
4411,0.11,0.925,0.9606666666666667,0.9805
4412,0.084,0.926,0.962,0.9865
4413,0.768,0.932,0.059333333333333335,0.978
4414,0.126,0.943,0.05266666666666667,0.9805
4415,0.786,0.926,0.03266666666666666,0.041
4416,0.104,0.94,0.048,0.983
4417,0.082,0.943,0.9653333333333334,0.036
4418,0.168,0.081,0.9546666666666667,0.047
4419,0.118,0.934,0.954,0.9845
4420,0.084,0.072,0.96,0.981
4421,0.096,0.926,0.964,0.9835
4422,0.828,0.94,0.9613333333333334,0.98
4423,0.086,0.9,0.9506666666666667,0.973
4424,0.142,0.068,0.9686666666666667,0.979
4425,0.67,0.919,0.9626666666666667,0.9745
4426,0.092,0.921,0.9646666666666667,0.977
4427,0.834,0.946,0.97,0.981
4428,0.08,0.054,0.050666666666666665,0.9755
4429,0.14,0.949,0.044,0.973
4430,0.082,0.055,0.9666666666666667,0.982
4431,0.084,0.067,0.9633333333333334,0.9795
4432,0.064,0.054,0.9653333333333334,0.9805
4433,0.184,0.049,0.03866666666666667,0.9755
4434,0.084,0.91,0.9653333333333334,0.9835
4435,0.11,0.939,0.9666666666666667,0.9745
4436,0.212,0.924,0.9633333333333334,0.0325
4437,0.156,0.911,0.9673333333333334,0.9765
4438,0.768,0.926,0.9753333333333334,0.031
4439,0.758,0.922,0.9646666666666667,0.9805
4440,0.09,0.93,0.9593333333333334,0.975
4441,0.09,0.08,0.9733333333333334,0.978
4442,0.74,0.047,0.038,0.9785
4443,0.098,0.916,0.03666666666666667,0.97
4444,0.11,0.935,0.03933333333333333,0.9785
4445,0.812,0.052,0.9586666666666667,0.983
4446,0.818,0.927,0.9606666666666667,0.9785
4447,0.106,0.938,0.968,0.977
4448,0.078,0.921,0.9573333333333334,0.972
4449,0.792,0.054,0.9706666666666667,0.974
4450,0.252,0.936,0.9713333333333334,0.973
4451,0.82,0.921,0.964,0.984
4452,0.114,0.936,0.04066666666666666,0.9775
4453,0.82,0.042,0.03866666666666667,0.984
4454,0.112,0.931,0.97,0.978
4455,0.076,0.933,0.962,0.9775
4456,0.066,0.912,0.9586666666666667,0.9765
4457,0.102,0.937,0.9693333333333334,0.9835
4458,0.724,0.945,0.9673333333333334,0.0505
4459,0.116,0.081,0.956,0.9745
4460,0.078,0.054,0.035333333333333335,0.983
4461,0.092,0.92,0.037333333333333336,0.981
4462,0.09,0.904,0.9566666666666667,0.0375
4463,0.076,0.919,0.978,0.9785
4464,0.1,0.923,0.9626666666666667,0.038
4465,0.092,0.916,0.966,0.0375
4466,0.866,0.055,0.964,0.9815
4467,0.086,0.074,0.9626666666666667,0.98
4468,0.086,0.066,0.034666666666666665,0.9725
4469,0.118,0.934,0.9646666666666667,0.983
4470,0.08,0.917,0.9553333333333334,0.9745
4471,0.776,0.055,0.9566666666666667,0.9775
4472,0.132,0.073,0.9633333333333334,0.9795
4473,0.132,0.063,0.9653333333333334,0.9815
4474,0.186,0.915,0.9646666666666667,0.978
4475,0.81,0.942,0.97,0.9735
4476,0.08,0.945,0.9626666666666667,0.987
4477,0.122,0.923,0.9653333333333334,0.983
4478,0.772,0.943,0.9606666666666667,0.0405
4479,0.792,0.046,0.9573333333333334,0.9835
4480,0.09,0.928,0.9713333333333334,0.0325
4481,0.798,0.105,0.968,0.03
4482,0.078,0.917,0.97,0.981
4483,0.726,0.919,0.964,0.979
4484,0.832,0.058,0.962,0.98
4485,0.092,0.927,0.9686666666666667,0.04
4486,0.808,0.942,0.04666666666666667,0.9765
4487,0.79,0.047,0.9653333333333334,0.98
4488,0.796,0.931,0.9546666666666667,0.98
4489,0.076,0.089,0.9693333333333334,0.985
4490,0.71,0.936,0.07333333333333333,0.98
4491,0.796,0.904,0.966,0.977
4492,0.778,0.09,0.9586666666666667,0.977
4493,0.818,0.937,0.968,0.978
4494,0.138,0.932,0.9646666666666667,0.979
4495,0.082,0.909,0.9653333333333334,0.977
4496,0.076,0.934,0.04,0.974
4497,0.164,0.058,0.9566666666666667,0.9825
4498,0.13,0.062,0.97,0.9805
4499,0.096,0.918,0.958,0.981
4500,0.104,0.067,0.04,0.9785
4501,0.118,0.933,0.04466666666666667,0.9735
4502,0.834,0.054,0.9673333333333334,0.98
4503,0.152,0.095,0.9606666666666667,0.982
4504,0.094,0.929,0.9713333333333334,0.9825
4505,0.768,0.043,0.9713333333333334,0.9805
4506,0.816,0.922,0.9666666666666667,0.045
4507,0.098,0.935,0.042666666666666665,0.978
4508,0.066,0.92,0.9806666666666667,0.981
4509,0.084,0.061,0.958,0.975
4510,0.718,0.051,0.9666666666666667,0.976
4511,0.08,0.055,0.05266666666666667,0.983
4512,0.87,0.928,0.9586666666666667,0.978
4513,0.09,0.049,0.964,0.9755
4514,0.816,0.061,0.05333333333333334,0.9845
4515,0.094,0.927,0.97,0.981
4516,0.074,0.932,0.9653333333333334,0.0315
4517,0.09,0.904,0.9646666666666667,0.9855
4518,0.112,0.044,0.9666666666666667,0.9805
4519,0.798,0.062,0.9666666666666667,0.9775
4520,0.076,0.942,0.9606666666666667,0.975
4521,0.08,0.045,0.038,0.982
4522,0.732,0.05,0.9713333333333334,0.9755
4523,0.812,0.926,0.9553333333333334,0.9735
4524,0.14,0.044,0.05,0.9815
4525,0.772,0.93,0.9733333333333334,0.9815
4526,0.08,0.93,0.9673333333333334,0.98
4527,0.094,0.934,0.9633333333333334,0.982
4528,0.766,0.064,0.04133333333333333,0.982
4529,0.124,0.038,0.956,0.977
4530,0.172,0.931,0.958,0.033
4531,0.768,0.077,0.9633333333333334,0.983
4532,0.136,0.069,0.97,0.0295
4533,0.76,0.92,0.9673333333333334,0.0495
4534,0.074,0.927,0.968,0.9785
4535,0.082,0.956,0.9573333333333334,0.04
4536,0.094,0.923,0.9593333333333334,0.9815
4537,0.078,0.913,0.9686666666666667,0.037
4538,0.084,0.941,0.9633333333333334,0.983
4539,0.108,0.925,0.9686666666666667,0.9815
4540,0.102,0.919,0.96,0.9775
4541,0.082,0.905,0.9466666666666667,0.052
4542,0.128,0.089,0.968,0.981
4543,0.826,0.935,0.04933333333333333,0.9795
4544,0.076,0.925,0.972,0.9815
4545,0.076,0.913,0.9573333333333334,0.979
4546,0.082,0.927,0.048666666666666664,0.978
4547,0.07,0.934,0.9606666666666667,0.9805
4548,0.076,0.93,0.964,0.978
4549,0.092,0.924,0.064,0.9785
4550,0.088,0.925,0.9646666666666667,0.9825
4551,0.81,0.078,0.9646666666666667,0.9795
4552,0.082,0.919,0.9613333333333334,0.9795
4553,0.064,0.055,0.050666666666666665,0.981
4554,0.182,0.078,0.9606666666666667,0.9805
4555,0.118,0.909,0.037333333333333336,0.039
4556,0.076,0.062,0.059333333333333335,0.9775
4557,0.712,0.053,0.962,0.9785
4558,0.112,0.933,0.04,0.036
4559,0.722,0.049,0.9646666666666667,0.0475
4560,0.08,0.924,0.962,0.9815
4561,0.732,0.937,0.964,0.978
4562,0.136,0.941,0.964,0.9735
4563,0.77,0.063,0.966,0.048
4564,0.726,0.953,0.9593333333333334,0.982
4565,0.072,0.048,0.9633333333333334,0.9785
4566,0.086,0.936,0.9693333333333334,0.98
4567,0.088,0.931,0.956,0.982
4568,0.072,0.938,0.962,0.9815
4569,0.084,0.897,0.046,0.981
4570,0.08,0.053,0.9686666666666667,0.983
4571,0.82,0.937,0.9666666666666667,0.9825
4572,0.82,0.045,0.9633333333333334,0.9795
4573,0.784,0.05,0.058666666666666666,0.977
4574,0.098,0.093,0.9693333333333334,0.0455
4575,0.084,0.054,0.97,0.9835
4576,0.136,0.102,0.05266666666666667,0.987
4577,0.072,0.067,0.9666666666666667,0.983
4578,0.85,0.918,0.966,0.982
4579,0.1,0.06,0.9553333333333334,0.9805
4580,0.13,0.061,0.968,0.041
4581,0.08,0.059,0.9713333333333334,0.034
4582,0.074,0.929,0.9753333333333334,0.9745
4583,0.07,0.925,0.972,0.982
4584,0.79,0.926,0.974,0.9715
4585,0.124,0.917,0.964,0.9825
4586,0.12,0.063,0.9513333333333334,0.982
4587,0.072,0.924,0.9613333333333334,0.0325
4588,0.086,0.935,0.04466666666666667,0.98
4589,0.864,0.919,0.034666666666666665,0.981
4590,0.852,0.109,0.9726666666666667,0.978
4591,0.094,0.059,0.9566666666666667,0.9815
4592,0.788,0.049,0.034666666666666665,0.978
4593,0.126,0.929,0.03866666666666667,0.9795
4594,0.09,0.059,0.96,0.982
4595,0.802,0.906,0.9766666666666667,0.03
4596,0.078,0.924,0.976,0.0345
4597,0.098,0.052,0.05533333333333333,0.9825
4598,0.082,0.074,0.97,0.9805
4599,0.082,0.918,0.958,0.9745
4600,0.79,0.921,0.9593333333333334,0.9795
4601,0.108,0.907,0.03933333333333333,0.0365
4602,0.068,0.05,0.038,0.981
4603,0.074,0.92,0.05,0.978
4604,0.12,0.912,0.048,0.031
4605,0.138,0.932,0.9646666666666667,0.981
4606,0.8,0.06,0.9686666666666667,0.976
4607,0.748,0.046,0.9593333333333334,0.978
4608,0.786,0.082,0.966,0.9735
4609,0.77,0.069,0.059333333333333335,0.039
4610,0.092,0.091,0.04066666666666666,0.0405
4611,0.086,0.93,0.9673333333333334,0.974
4612,0.122,0.928,0.044,0.978
4613,0.78,0.066,0.974,0.983
4614,0.074,0.904,0.964,0.9825
4615,0.076,0.933,0.97,0.031
4616,0.092,0.054,0.9773333333333334,0.9725
4617,0.814,0.925,0.9686666666666667,0.9805
4618,0.08,0.927,0.9646666666666667,0.9785
4619,0.818,0.925,0.05266666666666667,0.98
4620,0.794,0.934,0.04933333333333333,0.981
4621,0.084,0.053,0.9566666666666667,0.9805
4622,0.102,0.061,0.958,0.9815
4623,0.1,0.928,0.972,0.978
4624,0.124,0.072,0.9733333333333334,0.033
4625,0.106,0.911,0.956,0.979
4626,0.114,0.064,0.9533333333333334,0.979
4627,0.776,0.93,0.9646666666666667,0.978
4628,0.126,0.934,0.03666666666666667,0.9865
4629,0.076,0.93,0.9706666666666667,0.031
4630,0.104,0.927,0.059333333333333335,0.976
4631,0.094,0.902,0.9633333333333334,0.9795
4632,0.782,0.062,0.966,0.9695
4633,0.102,0.928,0.962,0.9825
4634,0.138,0.045,0.9593333333333334,0.981
4635,0.07,0.074,0.952,0.978
4636,0.746,0.084,0.9746666666666667,0.9715
4637,0.136,0.062,0.9646666666666667,0.9815
4638,0.09,0.933,0.048666666666666664,0.978
4639,0.134,0.916,0.06066666666666667,0.984
4640,0.808,0.925,0.9533333333333334,0.9775
4641,0.79,0.08,0.9633333333333334,0.0385
4642,0.148,0.06,0.9626666666666667,0.9765
4643,0.096,0.061,0.9646666666666667,0.9845
4644,0.132,0.936,0.952,0.984
4645,0.766,0.065,0.9653333333333334,0.98
4646,0.09,0.928,0.9646666666666667,0.0415
4647,0.766,0.903,0.9633333333333334,0.9815
4648,0.728,0.063,0.9673333333333334,0.981
4649,0.202,0.063,0.9686666666666667,0.981
4650,0.092,0.068,0.956,0.047
4651,0.09,0.073,0.9613333333333334,0.983
4652,0.114,0.935,0.9566666666666667,0.9825
4653,0.84,0.936,0.06466666666666666,0.9795
4654,0.09,0.899,0.964,0.9755
4655,0.794,0.924,0.04,0.976
4656,0.792,0.054,0.9753333333333334,0.9785
4657,0.838,0.936,0.043333333333333335,0.9825
4658,0.804,0.935,0.966,0.0295
4659,0.874,0.932,0.9726666666666667,0.9825
4660,0.128,0.928,0.9646666666666667,0.049
4661,0.076,0.925,0.9633333333333334,0.9825
4662,0.756,0.917,0.9626666666666667,0.98
4663,0.782,0.931,0.966,0.9805
4664,0.08,0.95,0.972,0.9665
4665,0.084,0.066,0.037333333333333336,0.9775
4666,0.092,0.092,0.9546666666666667,0.9855
4667,0.752,0.944,0.068,0.9805
4668,0.106,0.936,0.037333333333333336,0.975
4669,0.774,0.913,0.9773333333333334,0.977
4670,0.074,0.052,0.043333333333333335,0.9795
4671,0.116,0.919,0.9593333333333334,0.983
4672,0.086,0.939,0.9533333333333334,0.982
4673,0.87,0.052,0.9726666666666667,0.0435
4674,0.788,0.924,0.9653333333333334,0.98
4675,0.088,0.061,0.962,0.9775
4676,0.172,0.067,0.9653333333333334,0.032
4677,0.076,0.924,0.9606666666666667,0.034
4678,0.104,0.902,0.964,0.9775
4679,0.846,0.924,0.958,0.9815
4680,0.092,0.048,0.9593333333333334,0.9855
4681,0.12,0.08,0.06133333333333333,0.978
4682,0.772,0.942,0.972,0.9805
4683,0.062,0.923,0.044,0.9795
4684,0.806,0.047,0.9733333333333334,0.0295
4685,0.834,0.911,0.956,0.046
4686,0.106,0.947,0.9673333333333334,0.973
4687,0.08,0.919,0.964,0.981
4688,0.106,0.939,0.9633333333333334,0.9795
4689,0.126,0.907,0.964,0.978
4690,0.84,0.099,0.9613333333333334,0.978
4691,0.064,0.943,0.9713333333333334,0.044
4692,0.082,0.059,0.958,0.9815
4693,0.74,0.069,0.9613333333333334,0.037
4694,0.17,0.056,0.966,0.0305
4695,0.094,0.938,0.9593333333333334,0.9825
4696,0.222,0.931,0.96,0.98
4697,0.108,0.946,0.964,0.9765
4698,0.776,0.047,0.05266666666666667,0.979
4699,0.798,0.933,0.9646666666666667,0.977
4700,0.132,0.931,0.048666666666666664,0.978
4701,0.744,0.053,0.048666666666666664,0.0415
4702,0.844,0.049,0.9553333333333334,0.978
4703,0.786,0.076,0.9633333333333334,0.9815
4704,0.11,0.938,0.9553333333333334,0.982
4705,0.094,0.932,0.9573333333333334,0.979
4706,0.076,0.928,0.042666666666666665,0.98
4707,0.088,0.934,0.9653333333333334,0.973
4708,0.846,0.936,0.968,0.9765
4709,0.792,0.926,0.964,0.0355
4710,0.818,0.938,0.96,0.974
4711,0.806,0.919,0.9493333333333334,0.9795
4712,0.096,0.056,0.9726666666666667,0.029
4713,0.824,0.935,0.9773333333333334,0.983
4714,0.19,0.925,0.9653333333333334,0.9795
4715,0.086,0.066,0.9706666666666667,0.976
4716,0.1,0.939,0.9666666666666667,0.985
4717,0.154,0.075,0.962,0.979
4718,0.86,0.912,0.9593333333333334,0.981
4719,0.078,0.922,0.9633333333333334,0.98
4720,0.702,0.93,0.972,0.974
4721,0.096,0.048,0.97,0.979
4722,0.114,0.922,0.9733333333333334,0.981
4723,0.07,0.934,0.04466666666666667,0.979
4724,0.11,0.933,0.9693333333333334,0.978
4725,0.09,0.067,0.9586666666666667,0.98
4726,0.178,0.05,0.046,0.9775
4727,0.762,0.933,0.962,0.972
4728,0.122,0.047,0.06866666666666667,0.033
4729,0.072,0.075,0.968,0.979
4730,0.09,0.946,0.9746666666666667,0.0435
4731,0.844,0.933,0.9593333333333334,0.0345
4732,0.116,0.065,0.9726666666666667,0.9805
4733,0.084,0.055,0.9613333333333334,0.984
4734,0.088,0.94,0.07,0.981
4735,0.116,0.941,0.034,0.0475
4736,0.086,0.941,0.97,0.9865
4737,0.1,0.051,0.9586666666666667,0.9815
4738,0.1,0.936,0.9633333333333334,0.048
4739,0.092,0.948,0.9626666666666667,0.039
4740,0.094,0.922,0.9633333333333334,0.9795
4741,0.72,0.931,0.9673333333333334,0.9835
4742,0.716,0.928,0.95,0.981
4743,0.108,0.044,0.9573333333333334,0.9795
4744,0.806,0.952,0.9746666666666667,0.979
4745,0.1,0.934,0.04666666666666667,0.9755
4746,0.088,0.902,0.96,0.9835
4747,0.78,0.053,0.96,0.9805
4748,0.086,0.046,0.9646666666666667,0.975
4749,0.19,0.11,0.052,0.0415
4750,0.094,0.923,0.04466666666666667,0.985
4751,0.108,0.052,0.9746666666666667,0.981
4752,0.082,0.929,0.958,0.9715
4753,0.096,0.933,0.966,0.976
4754,0.782,0.063,0.9653333333333334,0.9815
4755,0.114,0.053,0.9573333333333334,0.977
4756,0.86,0.043,0.962,0.0335
4757,0.778,0.93,0.038,0.9775
4758,0.086,0.051,0.9526666666666667,0.978
4759,0.104,0.063,0.04733333333333333,0.978
4760,0.8,0.07,0.9666666666666667,0.9735
4761,0.138,0.927,0.9693333333333334,0.979
4762,0.818,0.917,0.03866666666666667,0.9845
4763,0.1,0.057,0.9726666666666667,0.0305
4764,0.09,0.918,0.042,0.033
4765,0.074,0.054,0.9633333333333334,0.98
4766,0.094,0.056,0.9673333333333334,0.979
4767,0.768,0.938,0.966,0.9745
4768,0.142,0.924,0.966,0.9745
4769,0.076,0.058,0.962,0.985
4770,0.08,0.043,0.9626666666666667,0.98
4771,0.102,0.93,0.04533333333333334,0.976
4772,0.076,0.934,0.9593333333333334,0.976
4773,0.794,0.934,0.962,0.9705
4774,0.13,0.94,0.9606666666666667,0.976
4775,0.758,0.938,0.964,0.978
4776,0.772,0.044,0.9633333333333334,0.979
4777,0.114,0.076,0.962,0.9825
4778,0.786,0.047,0.9606666666666667,0.982
4779,0.088,0.92,0.05266666666666667,0.982
4780,0.14,0.076,0.9626666666666667,0.032
4781,0.156,0.913,0.956,0.9805
4782,0.062,0.058,0.04466666666666667,0.036
4783,0.092,0.049,0.9653333333333334,0.0355
4784,0.09,0.039,0.054,0.9825
4785,0.78,0.926,0.9513333333333334,0.9825
4786,0.83,0.068,0.04466666666666667,0.9785
4787,0.174,0.926,0.97,0.9805
4788,0.072,0.065,0.962,0.0425
4789,0.142,0.923,0.97,0.9825
4790,0.812,0.914,0.964,0.9755
4791,0.092,0.07,0.9633333333333334,0.984
4792,0.816,0.072,0.974,0.9795
4793,0.82,0.925,0.9506666666666667,0.036
4794,0.08,0.059,0.042,0.9775
4795,0.082,0.058,0.05266666666666667,0.981
4796,0.07,0.077,0.03666666666666667,0.9795
4797,0.076,0.936,0.954,0.0395
4798,0.844,0.909,0.9626666666666667,0.9785
4799,0.08,0.926,0.052,0.9705
4800,0.108,0.937,0.9693333333333334,0.981
4801,0.764,0.921,0.9633333333333334,0.9765
4802,0.132,0.047,0.9693333333333334,0.0445
4803,0.092,0.058,0.9553333333333334,0.9805
4804,0.08,0.946,0.9593333333333334,0.969
4805,0.124,0.941,0.9566666666666667,0.9825
4806,0.102,0.932,0.9686666666666667,0.977
4807,0.1,0.056,0.9566666666666667,0.979
4808,0.09,0.935,0.9673333333333334,0.977
4809,0.084,0.935,0.96,0.977
4810,0.076,0.067,0.9626666666666667,0.9775
4811,0.772,0.056,0.9693333333333334,0.979
4812,0.774,0.923,0.9646666666666667,0.979
4813,0.074,0.053,0.9613333333333334,0.9775
4814,0.108,0.919,0.9726666666666667,0.9855
4815,0.128,0.922,0.9586666666666667,0.978
4816,0.11,0.056,0.9766666666666667,0.982
4817,0.096,0.053,0.9673333333333334,0.9755
4818,0.084,0.957,0.05266666666666667,0.9775
4819,0.116,0.943,0.96,0.9815
4820,0.778,0.934,0.05266666666666667,0.979
4821,0.802,0.914,0.964,0.975
4822,0.772,0.936,0.9573333333333334,0.9825
4823,0.076,0.051,0.968,0.983
4824,0.11,0.937,0.966,0.0355
4825,0.84,0.06,0.968,0.9755
4826,0.126,0.073,0.05,0.979
4827,0.136,0.908,0.058666666666666666,0.978
4828,0.812,0.912,0.966,0.0375
4829,0.086,0.924,0.9706666666666667,0.981
4830,0.1,0.921,0.9573333333333334,0.9815
4831,0.128,0.056,0.9566666666666667,0.974
4832,0.114,0.046,0.9646666666666667,0.98
4833,0.084,0.074,0.9593333333333334,0.0355
4834,0.846,0.054,0.9693333333333334,0.054
4835,0.828,0.049,0.03666666666666667,0.98
4836,0.11,0.945,0.966,0.975
4837,0.082,0.061,0.966,0.0375
4838,0.808,0.924,0.048,0.9735
4839,0.074,0.076,0.9666666666666667,0.977
4840,0.138,0.091,0.9613333333333334,0.9775
4841,0.088,0.909,0.04133333333333333,0.9825
4842,0.092,0.93,0.9673333333333334,0.973
4843,0.094,0.941,0.04066666666666666,0.046
4844,0.79,0.073,0.962,0.029
4845,0.114,0.057,0.9653333333333334,0.974
4846,0.822,0.932,0.9566666666666667,0.0305
4847,0.836,0.916,0.064,0.983
4848,0.086,0.942,0.9733333333333334,0.9755
4849,0.092,0.91,0.974,0.9805
4850,0.1,0.06,0.044,0.047
4851,0.858,0.054,0.042666666666666665,0.9735
4852,0.79,0.927,0.962,0.9745
4853,0.114,0.914,0.9606666666666667,0.98
4854,0.166,0.922,0.035333333333333335,0.978
4855,0.092,0.923,0.964,0.987
4856,0.072,0.067,0.052,0.9825
4857,0.83,0.917,0.96,0.9835
4858,0.13,0.053,0.9593333333333334,0.9785
4859,0.076,0.934,0.9706666666666667,0.98
4860,0.108,0.899,0.9686666666666667,0.9735
4861,0.184,0.055,0.9673333333333334,0.9765
4862,0.098,0.06,0.04933333333333333,0.982
4863,0.104,0.925,0.042666666666666665,0.9775
4864,0.816,0.921,0.056,0.98
