,n = 500,n = 1000,n = 1500,n = 2000
5728,0.012,0.007,0.007333333333333333,0.007
5729,0.012,0.012,0.004666666666666667,0.004
5730,0.02,0.008,0.008,0.0055
5731,0.016,0.008,0.010666666666666666,0.0075
5732,0.016,0.999,0.008,1.0
5733,0.018,0.01,0.9993333333333333,0.0055
5734,0.994,0.007,0.005333333333333333,1.0
5735,1.0,0.007,0.004666666666666667,0.0035
5736,0.022,0.007,0.006,0.0045
5737,0.014,0.006,0.9993333333333333,0.005
5738,0.994,0.01,0.005333333333333333,0.006
5739,0.012,0.009,0.008666666666666666,0.0045
5740,0.016,0.017,1.0,0.005
5741,0.992,0.999,0.004666666666666667,0.9995
5742,0.012,0.008,0.006666666666666667,0.0035
5743,0.034,0.008,0.005333333333333333,0.0065
5744,0.994,1.0,0.004666666666666667,0.004
5745,0.012,0.007,0.005333333333333333,0.0065
5746,0.996,0.006,1.0,0.004
5747,0.994,0.008,0.006666666666666667,0.0035
5748,0.018,0.007,0.006,1.0
5749,0.014,0.006,0.017333333333333333,0.006
5750,0.016,0.009,0.007333333333333333,0.0035
5751,0.992,0.006,0.004666666666666667,1.0
5752,0.012,0.015,0.006,0.0035
5753,0.02,0.007,0.9993333333333333,0.007
5754,0.022,0.016,1.0,0.0035
5755,0.012,0.007,0.006,0.004
5756,0.016,0.01,0.004666666666666667,0.0045
5757,0.014,0.009,0.005333333333333333,0.0155
5758,0.016,0.006,0.006,0.0045
5759,0.996,0.009,0.006666666666666667,0.007
5760,0.014,0.007,0.007333333333333333,0.0045
5761,0.012,0.008,1.0,1.0
5762,0.014,0.006,0.9993333333333333,0.0045
5763,0.038,0.013,1.0,1.0
5764,0.014,0.006,0.006,0.004
5765,0.012,0.007,1.0,1.0
5766,0.016,0.007,0.005333333333333333,0.0065
5767,0.014,0.007,1.0,0.0035
5768,0.012,0.006,0.005333333333333333,1.0
5769,0.022,0.006,1.0,0.0035
5770,0.012,1.0,1.0,0.0045
5771,0.016,1.0,0.004666666666666667,0.005
5772,0.014,0.008,0.004666666666666667,0.004
5773,0.016,0.006,0.006666666666666667,1.0
5774,0.022,0.006,0.006,1.0
5775,0.014,0.008,0.010666666666666666,0.004
5776,0.014,0.014,0.007333333333333333,0.005
5777,0.016,0.007,0.006666666666666667,0.0075
5778,0.986,0.009,1.0,0.0045
5779,0.012,0.008,0.007333333333333333,0.0035
5780,0.012,0.018,0.006,0.0095
5781,0.016,0.007,0.009333333333333334,0.0055
5782,0.994,1.0,0.008666666666666666,1.0
5783,0.012,0.006,0.006,0.0035
5784,0.99,0.007,0.006666666666666667,0.011
5785,0.014,0.008,0.008666666666666666,1.0
5786,0.018,0.007,0.004666666666666667,0.0055
5787,0.016,0.006,0.004666666666666667,1.0
5788,0.016,0.006,1.0,0.0045
5789,0.012,0.008,0.006666666666666667,1.0
5790,0.032,0.008,0.009333333333333334,0.004
5791,0.996,0.999,0.012,0.006
5792,0.012,0.999,0.004666666666666667,0.0045
5793,0.996,0.007,1.0,0.0035
5794,0.014,0.009,0.005333333333333333,1.0
5795,0.016,0.007,0.004666666666666667,0.005
5796,0.018,0.006,0.005333333333333333,0.0035
5797,0.99,0.007,1.0,1.0
5798,0.012,0.006,0.006,1.0
5799,0.016,0.007,0.004666666666666667,0.004
5800,0.012,0.007,0.006,0.9995
5801,0.998,0.009,0.005333333333333333,0.006
5802,0.016,0.012,1.0,0.0045
5803,0.02,0.006,0.005333333333333333,0.0035
5804,0.988,0.999,0.007333333333333333,0.0035
5805,0.042,0.007,0.004666666666666667,0.0045
5806,0.014,0.007,1.0,1.0
5807,0.992,0.007,0.005333333333333333,0.0035
5808,0.02,1.0,1.0,0.0045
5809,0.022,1.0,0.008666666666666666,0.004
5810,0.012,0.016,1.0,0.0105
5811,0.014,0.01,0.006,0.0045
5812,0.018,1.0,0.006666666666666667,0.0035
5813,0.996,0.999,0.007333333333333333,0.0035
5814,0.02,0.012,0.007333333333333333,0.004
5815,0.014,0.007,1.0,0.004
5816,0.012,0.007,0.006666666666666667,1.0
5817,0.012,0.999,0.009333333333333334,0.0035
5818,0.026,0.007,0.006666666666666667,0.009
5819,0.014,0.009,1.0,0.9995
5820,0.012,0.007,0.005333333333333333,0.0035
5821,1.0,0.006,0.004666666666666667,0.005
5822,0.992,0.006,0.005333333333333333,0.004
5823,0.016,0.006,1.0,1.0
5824,0.016,0.006,0.005333333333333333,0.0055
5825,0.014,0.006,0.004666666666666667,0.0035
5826,0.012,0.009,0.008,0.0035
5827,0.014,0.008,1.0,0.004
5828,0.016,0.999,0.006666666666666667,0.0065
5829,0.012,0.999,0.008,0.0075
5830,0.012,0.006,0.006,0.0035
5831,0.02,0.007,1.0,0.0035
5832,0.016,0.006,0.011333333333333334,0.005
5833,0.022,0.007,0.004666666666666667,1.0
5834,0.018,0.009,0.008666666666666666,0.0045
5835,0.012,1.0,0.009333333333333334,0.0035
5836,0.014,0.008,0.009333333333333334,0.009
5837,0.034,0.007,0.005333333333333333,0.0055
5838,0.018,0.006,0.006,0.004
5839,0.012,1.0,1.0,0.0055
5840,0.014,0.007,0.006,0.005
5841,0.03,0.011,1.0,0.0055
5842,0.014,0.009,1.0,0.007
5843,0.016,0.999,0.008666666666666666,0.0035
5844,0.994,0.008,0.006,1.0
5845,0.028,0.006,1.0,1.0
5846,0.012,0.007,0.01,1.0
5847,0.012,0.009,0.006666666666666667,0.0045
5848,0.994,0.006,0.006,0.0065
5849,0.016,0.011,1.0,0.008
5850,0.014,0.999,0.006,0.0045
5851,0.018,0.999,0.007333333333333333,1.0
5852,0.014,0.009,0.010666666666666666,0.004
5853,0.016,0.006,0.006,0.004
5854,0.012,1.0,0.005333333333333333,0.0035
5855,0.024,0.006,0.007333333333333333,0.004
5856,0.014,0.006,0.004666666666666667,1.0
5857,0.012,0.011,0.004666666666666667,1.0
5858,0.016,0.006,0.006666666666666667,0.9995
5859,0.018,0.008,0.004666666666666667,0.005
5860,0.022,0.006,0.004666666666666667,0.0035
5861,0.016,0.01,0.006,1.0
5862,0.02,0.008,0.004666666666666667,0.005
5863,0.99,0.012,0.009333333333333334,1.0
5864,0.014,0.006,0.006666666666666667,0.005
5865,0.012,0.022,0.008,0.0035
5866,0.998,0.999,0.006666666666666667,0.0045
5867,0.012,0.006,1.0,0.005
5868,0.012,0.006,0.005333333333333333,0.0055
5869,0.012,0.008,0.008666666666666666,0.005
5870,0.022,0.999,0.005333333333333333,0.0035
5871,0.016,0.999,0.006,1.0
5872,0.016,0.007,0.008,0.0045
5873,0.992,0.006,1.0,0.0125
5874,0.012,0.009,0.006666666666666667,0.004
5875,0.992,0.012,0.01,0.0075
5876,0.012,0.007,0.008666666666666666,1.0
5877,0.99,0.012,1.0,1.0
5878,0.992,0.007,0.006,0.004
5879,0.016,0.01,0.010666666666666666,0.005
5880,0.028,0.008,1.0,0.0045
5881,0.014,0.009,0.006,0.007
5882,0.012,0.01,0.006,0.007
5883,0.024,0.006,1.0,1.0
5884,0.014,0.008,0.004666666666666667,0.009
5885,0.014,0.006,0.006666666666666667,0.004
5886,0.022,0.007,0.008666666666666666,1.0
5887,0.014,0.008,0.006,0.0065
5888,0.016,0.012,0.008666666666666666,1.0
5889,0.99,0.006,0.010666666666666666,0.0045
5890,0.016,0.006,0.006,1.0
5891,0.02,0.999,1.0,0.005
5892,0.986,0.007,0.007333333333333333,0.0045
5893,0.014,0.006,0.006666666666666667,0.0055
5894,0.024,0.006,0.006666666666666667,0.0035
5895,0.022,0.006,0.005333333333333333,0.0035
5896,0.034,0.997,0.007333333333333333,0.0045
5897,0.012,0.012,1.0,1.0
5898,0.018,0.013,0.005333333333333333,0.0035
5899,0.012,0.008,0.005333333333333333,0.004
5900,0.012,0.011,1.0,0.006
5901,0.014,0.998,0.005333333333333333,0.005
5902,0.014,1.0,0.006,0.0035
5903,0.018,0.008,0.010666666666666666,0.0035
5904,0.996,0.006,0.004666666666666667,0.0035
5905,0.018,0.008,0.004666666666666667,0.0035
5906,0.016,1.0,0.006,0.0085
5907,0.026,0.009,0.004666666666666667,0.0055
5908,0.014,0.007,0.005333333333333333,0.004
5909,0.016,0.006,0.006666666666666667,0.004
5910,0.012,0.008,0.007333333333333333,1.0
5911,0.016,0.006,0.006666666666666667,0.007
5912,0.014,0.007,0.005333333333333333,0.0065
5913,0.026,0.006,0.006666666666666667,1.0
5914,0.022,0.01,0.010666666666666666,0.004
5915,0.014,0.006,0.008666666666666666,0.0065
5916,0.012,0.007,0.008666666666666666,0.009
5917,0.016,0.006,1.0,0.0035
5918,0.992,0.008,0.008,0.0045
5919,0.012,0.006,0.004666666666666667,1.0
5920,0.014,0.008,0.004666666666666667,0.004
5921,0.016,0.008,0.005333333333333333,0.004
5922,0.012,0.006,0.004666666666666667,0.004
5923,0.994,0.01,0.005333333333333333,0.004
5924,0.012,0.008,1.0,0.0045
5925,0.018,0.007,0.006666666666666667,0.005
5926,0.018,0.006,0.005333333333333333,0.007
5927,0.012,0.012,0.007333333333333333,0.004
5928,0.034,1.0,0.005333333333333333,0.006
5929,0.998,0.006,0.007333333333333333,0.0055
5930,0.032,0.008,0.004666666666666667,0.004
5931,0.016,0.007,1.0,0.0045
5932,0.998,0.006,0.9993333333333333,1.0
5933,0.018,0.018,0.004666666666666667,0.0035
5934,0.012,0.008,0.005333333333333333,0.0035
5935,0.016,0.007,0.004666666666666667,0.0035
5936,0.988,0.999,1.0,0.0035
5937,0.016,0.011,0.006666666666666667,0.0035
5938,0.014,0.006,0.005333333333333333,0.009
5939,0.022,0.007,1.0,0.004
5940,0.012,0.007,0.008,0.0055
5941,0.016,0.006,1.0,0.0045
5942,0.012,0.012,0.004666666666666667,0.0055
5943,0.012,0.007,0.006666666666666667,1.0
5944,0.012,0.008,1.0,1.0
5945,0.012,0.007,0.012,1.0
5946,0.016,0.011,0.005333333333333333,0.0065
5947,0.012,0.006,0.004666666666666667,0.005
5948,0.014,0.006,0.006,0.0035
5949,0.038,0.01,0.014,0.004
5950,0.996,0.007,1.0,0.008
5951,0.014,0.011,0.004666666666666667,0.0045
5952,0.016,0.006,1.0,0.006
5953,0.018,0.009,0.004666666666666667,0.005
5954,0.026,0.006,0.006,0.0055
5955,0.028,0.008,0.006,1.0
5956,0.016,0.012,0.004666666666666667,0.0055
5957,0.016,0.006,0.007333333333333333,0.0045
5958,0.99,0.008,0.004666666666666667,1.0
5959,0.02,1.0,0.004666666666666667,0.004
5960,0.014,0.008,0.01,1.0
5961,0.012,0.016,1.0,0.004
5962,0.992,0.009,0.004666666666666667,0.004
5963,0.018,0.007,0.004666666666666667,0.0045
5964,0.992,0.009,0.005333333333333333,0.0045
5965,0.012,0.011,0.007333333333333333,0.0045
5966,0.012,0.006,0.006666666666666667,0.0075
5967,0.014,0.006,0.008666666666666666,0.0035
5968,0.012,0.02,0.005333333333333333,0.0035
5969,0.012,0.007,0.006666666666666667,0.0035
5970,0.024,1.0,0.006,0.004
5971,0.012,0.007,0.008,0.0065
5972,0.028,0.007,0.006,0.0035
5973,0.012,0.007,0.005333333333333333,0.0055
5974,0.99,0.006,0.004666666666666667,0.0045
5975,0.986,0.006,0.006,0.0035
5976,0.018,0.999,0.006666666666666667,0.0035
5977,0.014,0.999,0.008,1.0
5978,0.014,0.006,0.9993333333333333,0.0065
5979,0.024,0.006,0.012,0.007
5980,0.992,0.006,0.008,0.004
5981,0.996,0.009,0.004666666666666667,0.0035
5982,0.014,1.0,1.0,0.006
5983,0.012,1.0,0.006,1.0
5984,0.016,0.01,1.0,0.0045
5985,1.0,0.013,0.006666666666666667,1.0
5986,0.012,0.008,1.0,1.0
5987,0.998,0.01,0.007333333333333333,0.005
5988,0.016,0.011,0.006666666666666667,0.004
5989,0.018,0.006,0.005333333333333333,0.0035
5990,0.012,1.0,1.0,0.0045
5991,0.022,0.019,0.004666666666666667,0.0085
5992,0.012,0.999,0.004666666666666667,0.0045
5993,0.012,1.0,0.005333333333333333,1.0
5994,0.026,0.006,0.005333333333333333,0.0035
5995,0.018,0.006,0.006666666666666667,0.0045
5996,0.016,0.006,0.006,0.0045
5997,0.016,0.006,0.008666666666666666,0.0075
5998,0.998,0.006,0.005333333333333333,0.0045
5999,0.032,0.008,0.004666666666666667,0.006
6000,0.014,0.007,1.0,0.008
6001,0.02,0.006,0.009333333333333334,0.004
6002,0.018,0.008,0.008,1.0
6003,0.016,0.01,0.005333333333333333,1.0
6004,0.022,0.006,0.9993333333333333,1.0
6005,0.994,1.0,0.008,0.004
6006,0.02,0.009,0.004666666666666667,1.0
6007,0.014,0.009,0.005333333333333333,0.004
6008,0.012,0.009,0.004666666666666667,0.0045
6009,0.02,0.014,0.006,0.0035
6010,0.024,1.0,0.005333333333333333,0.0035
6011,0.016,0.011,0.008,1.0
6012,0.014,0.006,0.004666666666666667,0.004
6013,0.016,1.0,0.005333333333333333,0.0055
6014,0.016,0.009,1.0,1.0
6015,0.016,0.02,0.005333333333333333,0.0055
6016,0.022,0.007,0.006,0.005
6017,0.012,0.006,0.008,0.004
6018,0.99,0.006,0.008666666666666666,1.0
6019,0.012,0.009,0.008,1.0
6020,0.014,0.007,0.006666666666666667,0.0035
6021,0.016,0.009,0.005333333333333333,0.004
6022,0.016,0.007,1.0,0.0035
6023,0.012,0.009,0.006666666666666667,0.005
6024,0.014,0.007,1.0,0.005
6025,0.016,0.006,0.01,0.004
6026,0.014,0.006,0.007333333333333333,0.004
6027,0.99,0.006,0.004666666666666667,0.006
6028,0.012,0.017,0.006666666666666667,0.006
6029,0.024,0.006,0.005333333333333333,0.004
6030,0.994,0.009,0.009333333333333334,0.0055
6031,0.992,0.007,1.0,0.0035
6032,0.014,0.006,0.009333333333333334,1.0
6033,0.016,0.999,0.007333333333333333,1.0
6034,0.012,0.006,0.006,0.006
6035,0.014,0.011,0.010666666666666666,0.0035
6036,0.03,1.0,0.005333333333333333,0.0045
6037,0.998,0.006,0.005333333333333333,0.0045
6038,0.012,0.009,1.0,0.0055
6039,0.992,1.0,0.008666666666666666,0.0035
6040,0.012,1.0,0.006666666666666667,1.0
6041,0.016,1.0,0.006,0.006
6042,0.016,0.008,0.004666666666666667,1.0
6043,0.012,0.01,0.008666666666666666,0.004
6044,0.99,0.006,1.0,0.0035
6045,0.996,0.012,0.008,0.004
6046,0.014,0.011,0.005333333333333333,0.0065
6047,0.992,0.008,0.010666666666666666,0.0035
6048,0.026,1.0,0.01,1.0
6049,0.036,0.007,0.005333333333333333,1.0
6050,0.984,0.007,1.0,0.0035
6051,0.012,0.011,0.005333333333333333,0.004
6052,0.012,0.999,0.005333333333333333,0.004
6053,0.022,0.997,0.006,0.0125
6054,0.016,1.0,0.006666666666666667,0.0035
6055,0.052,0.008,0.9993333333333333,0.004
6056,0.018,1.0,0.005333333333333333,0.005
6057,0.014,0.006,0.004666666666666667,0.0035
6058,0.014,0.008,0.006,0.0045
6059,0.012,0.008,1.0,0.0055
6060,0.02,0.008,0.004666666666666667,0.0085
6061,0.012,1.0,0.006,0.006
6062,0.996,0.006,0.006,1.0
6063,0.02,0.011,0.010666666666666666,0.004
6064,0.014,1.0,0.005333333333333333,0.004
6065,0.016,0.009,0.006,1.0
6066,0.014,0.007,0.9986666666666667,1.0
6067,0.012,1.0,0.006,1.0
6068,0.022,0.006,1.0,0.0035
6069,0.012,0.007,1.0,0.004
6070,0.012,1.0,0.006666666666666667,0.0055
6071,0.016,0.006,0.007333333333333333,0.005
6072,0.028,0.024,0.006,0.004
6073,0.012,1.0,1.0,0.0045
6074,0.016,0.006,0.004666666666666667,1.0
6075,0.992,0.007,0.005333333333333333,0.0045
6076,0.016,0.006,1.0,0.0035
6077,0.014,0.007,0.006666666666666667,0.0035
6078,0.012,1.0,1.0,0.004
6079,0.014,0.007,0.006,0.005
6080,0.018,0.006,0.005333333333333333,1.0
6081,0.012,0.006,1.0,0.004
6082,0.016,0.009,0.005333333333333333,1.0
6083,0.012,0.012,0.9986666666666667,0.008
6084,0.014,0.006,0.008,1.0
6085,0.014,0.012,0.9993333333333333,0.004
6086,0.994,0.006,0.007333333333333333,0.0035
6087,0.016,0.008,1.0,0.0065
6088,0.994,0.007,0.006,0.0035
6089,0.016,1.0,0.007333333333333333,0.0035
6090,0.012,0.008,0.004666666666666667,1.0
6091,0.014,0.006,0.005333333333333333,0.004
6092,0.014,0.01,0.013333333333333334,1.0
6093,0.994,0.008,0.004666666666666667,0.006
6094,0.016,0.006,0.004666666666666667,0.006
6095,0.014,0.008,0.009333333333333334,1.0
6096,0.99,1.0,0.004666666666666667,0.006
6097,0.014,0.008,0.006,1.0
6098,0.998,0.007,1.0,1.0
6099,0.992,0.007,0.005333333333333333,0.0055
6100,0.014,0.006,0.004666666666666667,0.004
6101,0.018,0.007,0.005333333333333333,0.0035
6102,0.012,0.998,0.006,0.005
6103,0.018,0.01,0.006666666666666667,0.0055
6104,0.012,0.007,0.004666666666666667,0.004
6105,0.014,0.008,0.005333333333333333,0.004
6106,0.014,1.0,0.006666666666666667,1.0
6107,0.992,0.011,0.005333333333333333,0.0075
6108,0.012,0.008,0.004666666666666667,0.0045
6109,0.016,0.01,1.0,0.004
6110,0.012,1.0,0.004666666666666667,0.007
6111,0.018,1.0,0.004666666666666667,0.0055
6112,0.012,0.006,1.0,0.0045
6113,0.026,0.006,1.0,1.0
6114,0.02,0.006,1.0,1.0
6115,0.052,0.009,0.005333333333333333,1.0
6116,0.032,0.008,0.005333333333333333,0.004
6117,0.032,0.009,0.005333333333333333,1.0
6118,0.012,0.006,0.005333333333333333,0.0045
6119,0.012,0.009,0.006,0.0045
6120,0.016,0.006,0.005333333333333333,0.0045
6121,0.016,0.006,1.0,0.0035
6122,0.024,0.007,0.016666666666666666,0.004
6123,0.992,0.006,0.004666666666666667,0.0055
6124,0.022,0.007,0.006,1.0
6125,0.012,0.006,0.005333333333333333,0.004
6126,0.02,0.007,1.0,0.0045
6127,0.016,0.006,0.004666666666666667,1.0
6128,0.014,0.006,0.004666666666666667,0.0055
6129,0.012,0.007,0.005333333333333333,0.0035
6130,0.012,0.011,0.006,1.0
6131,0.012,0.007,0.006,0.0035
6132,0.014,0.007,0.013333333333333334,0.004
6133,0.016,0.007,0.01,0.005
6134,0.992,0.008,0.005333333333333333,0.0035
6135,0.988,0.007,0.9993333333333333,0.005
6136,0.012,0.009,1.0,0.0045
6137,0.012,0.013,1.0,1.0
6138,0.02,0.008,0.005333333333333333,1.0
6139,0.026,0.006,0.004666666666666667,0.004
6140,0.012,0.007,0.005333333333333333,1.0
6141,0.012,0.012,0.9993333333333333,1.0
6142,0.99,1.0,0.004666666666666667,0.0065
6143,0.014,0.008,0.9986666666666667,0.0035
6144,0.016,0.007,0.006666666666666667,0.006
6145,0.014,0.008,0.005333333333333333,0.0055
6146,0.012,0.008,0.9986666666666667,0.004
6147,0.014,0.008,1.0,0.0035
6148,0.996,0.012,0.005333333333333333,0.0045
6149,0.016,0.006,1.0,0.0045
6150,0.012,0.007,0.004666666666666667,0.012
6151,0.014,0.999,0.006,1.0
6152,0.034,0.01,0.007333333333333333,0.005
6153,0.016,0.006,0.005333333333333333,1.0
6154,0.024,0.006,1.0,0.0065
6155,0.014,0.006,1.0,0.006
6156,0.99,0.999,0.007333333333333333,1.0
6157,0.992,0.007,1.0,1.0
6158,0.996,0.006,0.004666666666666667,0.0035
6159,0.988,0.007,0.006,0.004
6160,0.016,0.007,1.0,0.0035
6161,0.014,1.0,1.0,0.004
6162,0.016,1.0,0.016,0.0055
6163,0.012,0.013,1.0,0.004
6164,0.012,0.008,0.006666666666666667,0.0045
6165,0.018,0.006,0.006666666666666667,0.0065
6166,0.012,0.007,0.005333333333333333,0.0045
6167,0.012,0.007,0.004666666666666667,0.0035
6168,0.012,0.999,1.0,0.0045
6169,0.012,1.0,0.009333333333333334,0.0035
6170,0.014,1.0,1.0,0.008
6171,0.012,0.007,1.0,0.007
6172,0.012,0.007,0.005333333333333333,0.0065
6173,0.994,1.0,1.0,0.004
6174,0.014,0.007,0.9993333333333333,0.005
6175,0.02,0.006,0.005333333333333333,1.0
6176,0.994,0.006,0.014,0.0045
6177,0.014,0.009,0.006666666666666667,0.0035
6178,0.016,1.0,0.017333333333333333,0.005
6179,0.996,0.009,1.0,0.0055
6180,0.022,0.008,1.0,0.0045
6181,0.99,0.006,0.004666666666666667,0.0035
6182,0.02,1.0,0.9993333333333333,1.0
6183,0.014,0.006,1.0,0.005
6184,0.014,0.999,0.004666666666666667,0.004
6185,0.012,1.0,1.0,0.005
6186,0.992,0.006,0.012,0.005
6187,0.012,0.008,0.01,0.0035
6188,0.02,0.006,0.005333333333333333,1.0
6189,0.018,0.009,0.010666666666666666,0.004
6190,0.012,0.007,0.006666666666666667,0.0035
6191,0.996,0.014,0.005333333333333333,0.0055
6192,0.016,0.006,0.007333333333333333,0.0045
6193,0.036,1.0,0.005333333333333333,1.0
6194,0.012,1.0,0.006,1.0
6195,0.016,1.0,0.007333333333333333,0.0045
6196,0.998,0.009,1.0,1.0
6197,0.03,0.008,0.004666666666666667,1.0
6198,0.036,0.006,0.009333333333333334,1.0
6199,0.99,0.009,0.004666666666666667,0.0055
6200,0.012,0.015,1.0,1.0
6201,0.014,0.01,0.998,0.006
6202,0.014,0.006,0.004666666666666667,0.0035
6203,0.024,0.998,0.007333333333333333,0.0045
6204,0.032,0.008,1.0,1.0
6205,0.03,0.009,0.007333333333333333,0.004
6206,0.016,0.007,0.006666666666666667,0.004
6207,0.022,0.007,0.005333333333333333,1.0
6208,0.012,1.0,0.005333333333333333,0.004
6209,0.018,0.011,0.006,0.0045
6210,0.998,0.006,0.007333333333333333,0.0065
6211,0.012,0.016,1.0,0.004
6212,0.012,0.007,0.010666666666666666,0.0035
6213,0.022,1.0,0.006666666666666667,0.0045
6214,0.012,0.006,0.012,1.0
6215,0.024,0.006,0.007333333333333333,0.007
6216,0.016,0.007,0.004666666666666667,0.004
6217,0.026,0.007,0.008,0.0035
6218,0.014,0.999,0.006,1.0
6219,0.016,1.0,0.006666666666666667,0.004
6220,0.014,1.0,0.007333333333333333,1.0
6221,0.014,0.013,0.010666666666666666,0.0035
6222,0.016,0.006,0.9993333333333333,0.007
6223,0.012,0.008,0.006666666666666667,1.0
6224,0.012,0.007,0.008666666666666666,0.0035
6225,0.03,0.006,0.006666666666666667,0.004
6226,0.024,0.006,0.005333333333333333,0.004
6227,0.014,0.999,0.006666666666666667,0.0045
6228,0.99,0.007,0.006,0.0055
6229,0.022,0.01,0.004666666666666667,1.0
6230,0.012,0.006,0.006666666666666667,0.004
6231,0.012,0.006,0.006666666666666667,0.0045
6232,0.014,0.007,0.008666666666666666,0.006
6233,0.03,0.009,0.007333333333333333,0.0035
6234,0.014,0.006,1.0,0.005
6235,0.018,1.0,0.006666666666666667,0.0065
6236,0.016,0.999,0.005333333333333333,0.0045
6237,0.012,1.0,0.004666666666666667,0.0045
6238,0.012,0.006,0.004666666666666667,0.004
6239,0.994,0.007,1.0,1.0
6240,0.04,0.015,0.006666666666666667,0.0035
6241,0.05,0.009,0.005333333333333333,0.0055
6242,0.014,0.006,0.005333333333333333,0.0035
6243,0.988,0.006,1.0,0.0035
6244,0.016,0.007,0.006,1.0
6245,0.014,0.006,0.005333333333333333,0.0045
6246,0.014,0.015,0.006,0.0035
6247,0.012,0.007,0.9993333333333333,0.005
6248,0.014,1.0,0.008,0.0065
6249,0.014,0.01,0.006,0.0045
6250,0.016,0.006,0.005333333333333333,0.005
6251,0.012,0.999,0.008666666666666666,1.0
6252,0.02,0.007,0.009333333333333334,1.0
6253,0.014,0.007,0.008666666666666666,0.0055
6254,0.024,0.01,1.0,0.005
6255,0.018,0.007,0.006666666666666667,0.006
6256,0.016,0.007,0.008,0.0045
6257,0.012,0.998,0.006666666666666667,0.005
6258,0.996,0.006,0.006666666666666667,0.0045
6259,0.988,0.007,0.008666666666666666,0.0055
6260,0.014,0.006,0.008,0.0035
6261,0.016,0.006,0.004666666666666667,0.0035
6262,0.014,1.0,1.0,1.0
6263,0.018,0.008,1.0,0.0065
6264,0.016,1.0,0.006666666666666667,0.0045
6265,0.014,0.009,0.006,0.004
6266,0.996,0.007,1.0,1.0
6267,0.014,0.006,1.0,1.0
6268,0.012,0.006,1.0,0.004
6269,0.014,0.006,0.004666666666666667,0.004
6270,0.018,1.0,0.004666666666666667,0.0035
6271,0.012,0.006,0.006666666666666667,1.0
6272,0.014,1.0,0.005333333333333333,0.0045
6273,0.012,0.007,0.005333333333333333,0.005
6274,0.016,0.008,0.009333333333333334,0.005
6275,0.018,0.006,0.005333333333333333,0.0035
6276,0.016,0.999,0.006,0.0045
6277,0.016,0.006,0.006666666666666667,0.0045
6278,0.02,0.01,0.006666666666666667,0.005
6279,0.012,0.007,0.006,0.007
6280,0.018,0.01,0.006666666666666667,1.0
6281,0.018,0.009,0.9993333333333333,0.004
6282,0.012,0.007,0.004666666666666667,0.0035
6283,0.014,0.007,0.006,0.0045
6284,0.012,0.006,0.005333333333333333,1.0
6285,0.014,0.009,0.005333333333333333,0.006
6286,0.014,0.007,0.9993333333333333,1.0
6287,0.012,0.006,0.006,0.0045
6288,0.996,1.0,0.007333333333333333,0.0055
6289,0.016,0.006,1.0,1.0
6290,0.018,0.008,0.005333333333333333,1.0
6291,0.012,0.007,0.006,0.0055
6292,0.994,0.007,0.008,0.005
6293,0.014,0.006,0.006,0.004
6294,0.018,1.0,0.004666666666666667,0.004
6295,0.012,0.998,0.004666666666666667,1.0
6296,0.992,1.0,0.009333333333333334,1.0
6297,0.016,0.008,0.006666666666666667,0.0035
6298,0.034,1.0,0.004666666666666667,0.0055
6299,0.012,1.0,0.004666666666666667,1.0
6300,0.014,0.012,0.008,1.0
6301,0.012,0.999,1.0,0.9995
6302,0.012,0.014,0.004666666666666667,0.0045
6303,0.994,0.009,1.0,0.005
6304,0.014,0.011,1.0,0.0055
6305,0.018,0.007,0.008666666666666666,1.0
6306,0.014,0.007,0.004666666666666667,1.0
6307,0.014,0.007,0.007333333333333333,0.006
6308,0.014,0.007,1.0,1.0
6309,0.016,0.009,0.005333333333333333,0.004
6310,0.016,0.013,0.008,0.9995
6311,0.994,0.007,0.006,0.005
6312,0.018,0.999,0.004666666666666667,1.0
6313,0.014,0.014,0.004666666666666667,0.0065
6314,0.012,0.011,0.008666666666666666,0.004
6315,0.012,0.006,0.008,0.0045
6316,0.012,0.01,0.006666666666666667,0.004
6317,0.022,0.016,0.005333333333333333,0.0065
6318,0.996,0.008,0.004666666666666667,0.9995
6319,0.018,0.006,0.005333333333333333,0.011
6320,0.014,1.0,0.004666666666666667,0.005
6321,0.012,0.007,0.01,0.007
6322,0.014,0.008,1.0,0.0035
6323,0.014,0.014,1.0,1.0
6324,0.014,0.01,0.004666666666666667,0.004
6325,0.024,0.01,1.0,1.0
6326,1.0,0.999,0.008666666666666666,0.004
6327,0.992,0.006,0.005333333333333333,0.0045
6328,0.996,0.007,0.006,0.006
6329,0.018,1.0,1.0,0.007
6330,0.028,0.999,1.0,0.0035
6331,0.018,0.008,0.006666666666666667,0.006
6332,0.014,0.007,0.004666666666666667,1.0
6333,0.016,0.006,0.005333333333333333,1.0
6334,0.02,1.0,0.006,0.0035
6335,0.014,0.999,0.008666666666666666,0.0045
6336,1.0,0.007,0.005333333333333333,0.005
6337,0.022,0.998,0.008,0.0035
6338,0.016,0.006,0.005333333333333333,0.004
6339,0.016,1.0,0.005333333333333333,1.0
6340,0.014,0.009,0.9993333333333333,1.0
6341,0.014,0.007,0.004666666666666667,0.0035
6342,0.018,1.0,0.005333333333333333,0.006
6343,0.996,0.999,1.0,1.0
6344,0.028,0.007,0.006,0.0035
6345,0.99,0.01,0.015333333333333332,0.005
6346,0.992,0.009,0.006666666666666667,0.006
