,n = 500,n = 1000,n = 1500,n = 2000
5247,0.046,0.04,0.03133333333333333,0.0245
5248,0.046,0.044,0.035333333333333335,0.032
5249,0.052,0.048,0.03,0.0335
5250,0.05,0.035,0.03333333333333333,0.03
5251,0.05,0.045,0.037333333333333336,0.029
5252,0.056,0.036,0.032,0.034
5253,0.058,0.037,0.03266666666666666,0.0245
5254,0.05,0.064,0.028666666666666667,0.03
5255,0.05,0.034,0.030666666666666665,0.024
5256,0.048,0.037,0.032,0.0285
5257,0.046,0.039,0.04,0.027
5258,0.058,0.037,0.03,0.0335
5259,0.064,0.034,0.028666666666666667,0.0295
5260,0.044,0.041,0.034666666666666665,0.033
5261,0.05,0.036,0.034,0.028
5262,0.05,0.041,0.03666666666666667,0.0245
5263,0.056,0.056,0.030666666666666665,0.0255
5264,0.05,0.048,0.034,0.029
5265,0.068,0.037,0.04666666666666667,0.031
5266,0.05,0.046,0.030666666666666665,0.03
5267,0.048,0.041,0.03133333333333333,0.0305
5268,0.05,0.036,0.03,0.035
5269,0.06,0.041,0.034,0.0265
5270,0.064,0.047,0.032,0.025
5271,0.054,0.038,0.03333333333333333,0.0305
5272,0.068,0.036,0.042,0.0245
5273,0.054,0.049,0.030666666666666665,0.035
5274,0.05,0.041,0.029333333333333333,0.028
5275,0.062,0.036,0.034,0.026
5276,0.056,0.04,0.029333333333333333,0.028
5277,0.05,0.036,0.03333333333333333,0.0265
5278,0.054,0.039,0.032,0.028
5279,0.052,0.037,0.04133333333333333,0.028
5280,0.046,0.035,0.04466666666666667,0.025
5281,0.086,0.043,0.042,0.025
5282,0.05,0.046,0.034,0.0275
5283,0.06,0.04,0.03,0.0305
5284,0.064,0.035,0.03133333333333333,0.034
5285,0.046,0.036,0.03133333333333333,0.0265
5286,0.048,0.037,0.03133333333333333,0.028
5287,0.046,0.035,0.03333333333333333,0.027
5288,0.052,0.04,0.03933333333333333,0.026
5289,0.044,0.04,0.03,0.029
5290,0.052,0.036,0.03133333333333333,0.0295
5291,0.068,0.041,0.038,0.027
5292,0.046,0.036,0.037333333333333336,0.036
5293,0.076,0.049,0.04466666666666667,0.0265
5294,0.052,0.039,0.028,0.0305
5295,0.058,0.038,0.027333333333333334,0.0305
5296,0.052,0.043,0.042666666666666665,0.028
5297,0.064,0.04,0.038,0.0275
5298,0.07,0.044,0.030666666666666665,0.0265
5299,0.092,0.044,0.034666666666666665,0.0295
5300,0.056,0.041,0.03933333333333333,0.0325
5301,0.058,0.045,0.032,0.024
5302,0.046,0.039,0.028666666666666667,0.0335
5303,0.046,0.038,0.04066666666666666,0.026
5304,0.066,0.037,0.030666666666666665,0.0345
5305,0.056,0.05,0.03,0.0315
5306,0.048,0.035,0.027333333333333334,0.032
5307,0.054,0.042,0.037333333333333336,0.032
5308,0.048,0.041,0.032,0.0275
5309,0.064,0.039,0.03266666666666666,0.031
5310,0.05,0.05,0.03133333333333333,0.0275
5311,0.044,0.034,0.029333333333333333,0.0345
5312,0.052,0.033,0.034,0.033
5313,0.05,0.046,0.028666666666666667,0.0265
5314,0.056,0.035,0.029333333333333333,0.029
5315,0.072,0.04,0.03133333333333333,0.024
5316,0.05,0.046,0.03,0.025
5317,0.06,0.044,0.032,0.0265
5318,0.054,0.039,0.037333333333333336,0.0275
5319,0.062,0.049,0.03866666666666667,0.0295
5320,0.052,0.05,0.03266666666666666,0.0275
5321,0.058,0.033,0.03333333333333333,0.026
5322,0.06,0.033,0.027333333333333334,0.0295
5323,0.056,0.048,0.028666666666666667,0.025
5324,0.058,0.038,0.042666666666666665,0.0275
5325,0.064,0.039,0.03333333333333333,0.0275
5326,0.052,0.034,0.03,0.0285
5327,0.054,0.038,0.028666666666666667,0.0305
5328,0.078,0.041,0.03,0.0245
5329,0.058,0.04,0.035333333333333335,0.029
5330,0.054,0.045,0.036,0.03
5331,0.052,0.037,0.03133333333333333,0.0315
5332,0.048,0.043,0.03266666666666666,0.0265
5333,0.052,0.035,0.027333333333333334,0.0295
5334,0.058,0.034,0.034666666666666665,0.0305
5335,0.052,0.038,0.037333333333333336,0.029
5336,0.066,0.066,0.032,0.0275
5337,0.056,0.046,0.03666666666666667,0.0275
5338,0.06,0.032,0.03,0.027
5339,0.044,0.037,0.03,0.0235
5340,0.064,0.049,0.04066666666666666,0.0325
5341,0.056,0.046,0.03666666666666667,0.0265
5342,0.052,0.036,0.032,0.0285
5343,0.048,0.039,0.03266666666666666,0.026
5344,0.07,0.04,0.035333333333333335,0.025
5345,0.048,0.04,0.03133333333333333,0.0295
5346,0.052,0.034,0.037333333333333336,0.026
5347,0.044,0.037,0.034,0.023
5348,0.06,0.04,0.03266666666666666,0.0245
5349,0.056,0.045,0.032,0.0255
5350,0.054,0.037,0.04133333333333333,0.025
5351,0.056,0.038,0.030666666666666665,0.028
5352,0.076,0.046,0.038,0.0335
5353,0.058,0.034,0.03133333333333333,0.0285
5354,0.078,0.035,0.03266666666666666,0.03
5355,0.064,0.039,0.028666666666666667,0.028
5356,0.044,0.031,0.030666666666666665,0.0305
5357,0.062,0.04,0.03266666666666666,0.0315
5358,0.048,0.045,0.035333333333333335,0.033
5359,0.046,0.043,0.028666666666666667,0.027
5360,0.05,0.034,0.037333333333333336,0.027
5361,0.056,0.034,0.034,0.028
5362,0.044,0.048,0.027333333333333334,0.0295
5363,0.044,0.043,0.043333333333333335,0.025
5364,0.062,0.041,0.030666666666666665,0.0305
5365,0.056,0.042,0.032,0.0245
5366,0.05,0.038,0.028666666666666667,0.0265
5367,0.054,0.05,0.029333333333333333,0.0255
5368,0.058,0.04,0.03666666666666667,0.0355
5369,0.062,0.044,0.03133333333333333,0.029
5370,0.06,0.034,0.03,0.026
5371,0.05,0.049,0.028666666666666667,0.027
5372,0.054,0.039,0.034666666666666665,0.029
5373,0.044,0.034,0.028666666666666667,0.029
5374,0.046,0.042,0.03333333333333333,0.027
5375,0.056,0.034,0.03266666666666666,0.0275
5376,0.05,0.046,0.030666666666666665,0.0275
5377,0.044,0.042,0.036,0.028
5378,0.056,0.041,0.028666666666666667,0.0305
5379,0.06,0.035,0.04,0.032
5380,0.056,0.044,0.032,0.027
5381,0.054,0.035,0.03666666666666667,0.0285
5382,0.048,0.043,0.034666666666666665,0.033
5383,0.044,0.043,0.037333333333333336,0.0265
5384,0.058,0.04,0.03866666666666667,0.031
5385,0.048,0.053,0.028,0.033
5386,0.07,0.04,0.032,0.034
5387,0.05,0.036,0.028,0.024
5388,0.054,0.037,0.032,0.0315
5389,0.066,0.038,0.052,0.0275
5390,0.054,0.038,0.032,0.0255
5391,0.052,0.04,0.037333333333333336,0.0255
5392,0.062,0.036,0.030666666666666665,0.028
5393,0.05,0.038,0.030666666666666665,0.027
5394,0.058,0.039,0.028,0.03
5395,0.052,0.038,0.034,0.0265
5396,0.05,0.04,0.03266666666666666,0.025
5397,0.062,0.032,0.028666666666666667,0.0345
5398,0.044,0.035,0.03133333333333333,0.0255
5399,0.048,0.04,0.032,0.024
5400,0.046,0.037,0.03666666666666667,0.029
5401,0.074,0.038,0.032,0.031
5402,0.054,0.046,0.034,0.0265
5403,0.068,0.035,0.030666666666666665,0.029
5404,0.05,0.041,0.03333333333333333,0.027
5405,0.056,0.044,0.03,0.0335
5406,0.048,0.038,0.034,0.026
5407,0.064,0.037,0.03266666666666666,0.0305
5408,0.06,0.034,0.03266666666666666,0.025
5409,0.056,0.036,0.032,0.0315
5410,0.07,0.033,0.04666666666666667,0.0275
5411,0.06,0.038,0.03,0.0295
5412,0.052,0.039,0.034666666666666665,0.033
5413,0.064,0.033,0.034666666666666665,0.0295
5414,0.046,0.038,0.04,0.03
5415,0.088,0.038,0.037333333333333336,0.0345
5416,0.056,0.053,0.030666666666666665,0.027
5417,0.058,0.043,0.03266666666666666,0.0255
5418,0.054,0.034,0.03266666666666666,0.033
5419,0.06,0.034,0.034,0.0295
5420,0.052,0.033,0.036,0.03
5421,0.068,0.037,0.028,0.0255
5422,0.054,0.037,0.032,0.027
5423,0.054,0.044,0.03266666666666666,0.034
5424,0.054,0.035,0.032,0.03
5425,0.048,0.038,0.03266666666666666,0.024
5426,0.058,0.038,0.029333333333333333,0.029
5427,0.044,0.037,0.03666666666666667,0.0245
5428,0.048,0.036,0.03133333333333333,0.027
5429,0.058,0.044,0.038,0.03
5430,0.056,0.048,0.03,0.0255
5431,0.052,0.038,0.032,0.029
5432,0.05,0.049,0.029333333333333333,0.0275
5433,0.054,0.035,0.043333333333333335,0.0365
5434,0.06,0.041,0.035333333333333335,0.0285
5435,0.062,0.04,0.02666666666666667,0.0265
5436,0.05,0.034,0.02666666666666667,0.029
5437,0.052,0.033,0.036,0.0285
5438,0.048,0.037,0.06866666666666667,0.0265
5439,0.062,0.044,0.030666666666666665,0.036
5440,0.07,0.043,0.03266666666666666,0.032
5441,0.068,0.043,0.03,0.028
5442,0.054,0.034,0.034,0.028
5443,0.058,0.038,0.03,0.0315
5444,0.058,0.041,0.029333333333333333,0.0295
5445,0.054,0.055,0.034666666666666665,0.027
5446,0.074,0.046,0.03933333333333333,0.025
5447,0.064,0.039,0.026,0.028
5448,0.076,0.038,0.035333333333333335,0.0235
5449,0.056,0.041,0.03333333333333333,0.027
5450,0.052,0.059,0.042,0.0345
5451,0.05,0.041,0.03333333333333333,0.0265
5452,0.058,0.041,0.03933333333333333,0.0255
5453,0.046,0.035,0.03333333333333333,0.023
5454,0.06,0.035,0.04133333333333333,0.0255
5455,0.046,0.037,0.030666666666666665,0.035
5456,0.054,0.039,0.034,0.0265
5457,0.076,0.042,0.035333333333333335,0.028
5458,0.052,0.04,0.034666666666666665,0.026
5459,0.05,0.038,0.028,0.033
5460,0.054,0.035,0.03133333333333333,0.0295
5461,0.072,0.039,0.043333333333333335,0.027
5462,0.048,0.037,0.03333333333333333,0.029
5463,0.054,0.041,0.03333333333333333,0.029
5464,0.062,0.042,0.034,0.028
5465,0.056,0.035,0.03266666666666666,0.027
5466,0.076,0.046,0.028666666666666667,0.0265
5467,0.06,0.034,0.03266666666666666,0.0255
5468,0.058,0.035,0.03133333333333333,0.0295
5469,0.05,0.046,0.030666666666666665,0.0305
5470,0.054,0.035,0.04133333333333333,0.024
5471,0.052,0.036,0.036,0.0265
5472,0.048,0.039,0.029333333333333333,0.029
5473,0.048,0.048,0.034666666666666665,0.033
5474,0.056,0.04,0.04,0.0345
5475,0.064,0.042,0.032,0.025
5476,0.06,0.037,0.034666666666666665,0.0265
5477,0.052,0.041,0.04,0.0285
5478,0.056,0.045,0.03333333333333333,0.0305
5479,0.058,0.05,0.04,0.03
5480,0.06,0.04,0.03666666666666667,0.0325
5481,0.048,0.04,0.032,0.03
5482,0.05,0.055,0.03,0.0345
5483,0.052,0.038,0.04066666666666666,0.0295
5484,0.056,0.031,0.03,0.034
5485,0.06,0.042,0.034,0.032
5486,0.05,0.045,0.034,0.03
5487,0.046,0.042,0.038,0.0295
5488,0.058,0.039,0.027333333333333334,0.0285
5489,0.072,0.041,0.043333333333333335,0.045
5490,0.052,0.039,0.03266666666666666,0.025
5491,0.056,0.039,0.037333333333333336,0.026
5492,0.052,0.045,0.042,0.027
5493,0.066,0.038,0.035333333333333335,0.033
5494,0.084,0.043,0.03266666666666666,0.028
5495,0.06,0.034,0.032,0.0295
5496,0.05,0.035,0.03,0.028
5497,0.056,0.036,0.034666666666666665,0.0255
5498,0.048,0.045,0.03,0.026
5499,0.052,0.034,0.03,0.031
5500,0.062,0.038,0.042,0.0255
5501,0.052,0.039,0.038,0.034
5502,0.06,0.043,0.034666666666666665,0.029
5503,0.074,0.046,0.028666666666666667,0.028
5504,0.058,0.038,0.030666666666666665,0.03
5505,0.072,0.041,0.042,0.032
5506,0.052,0.032,0.032,0.0255
5507,0.06,0.052,0.032,0.0265
5508,0.074,0.038,0.028,0.033
5509,0.054,0.036,0.029333333333333333,0.026
5510,0.05,0.049,0.03333333333333333,0.028
5511,0.048,0.039,0.034,0.027
5512,0.072,0.039,0.04066666666666666,0.0335
5513,0.064,0.037,0.03866666666666667,0.0285
5514,0.054,0.036,0.03133333333333333,0.027
5515,0.056,0.035,0.029333333333333333,0.0305
5516,0.06,0.052,0.03133333333333333,0.025
5517,0.046,0.039,0.028,0.029
5518,0.052,0.036,0.03133333333333333,0.0285
5519,0.058,0.036,0.02666666666666667,0.029
5520,0.054,0.046,0.03133333333333333,0.028
5521,0.056,0.036,0.037333333333333336,0.024
5522,0.058,0.039,0.028,0.0315
5523,0.054,0.042,0.037333333333333336,0.0315
5524,0.064,0.057,0.035333333333333335,0.03
5525,0.05,0.042,0.03266666666666666,0.0275
5526,0.058,0.04,0.030666666666666665,0.0245
5527,0.046,0.032,0.028666666666666667,0.0335
5528,0.074,0.033,0.03266666666666666,0.0265
5529,0.064,0.035,0.036,0.024
5530,0.068,0.035,0.03,0.033
5531,0.06,0.041,0.03333333333333333,0.0385
5532,0.05,0.04,0.029333333333333333,0.026
5533,0.05,0.037,0.027333333333333334,0.026
5534,0.05,0.034,0.028666666666666667,0.0315
5535,0.054,0.038,0.030666666666666665,0.034
5536,0.064,0.04,0.032,0.031
5537,0.056,0.038,0.035333333333333335,0.026
5538,0.052,0.056,0.03933333333333333,0.03
5539,0.044,0.038,0.03133333333333333,0.0265
5540,0.064,0.033,0.030666666666666665,0.0285
5541,0.064,0.049,0.034666666666666665,0.0345
5542,0.046,0.034,0.029333333333333333,0.0295
5543,0.05,0.033,0.030666666666666665,0.0245
5544,0.052,0.038,0.03133333333333333,0.027
5545,0.046,0.038,0.032,0.0285
5546,0.068,0.04,0.03,0.043
5547,0.06,0.036,0.034666666666666665,0.028
5548,0.048,0.039,0.03133333333333333,0.023
5549,0.054,0.037,0.032,0.028
5550,0.056,0.034,0.027333333333333334,0.029
5551,0.056,0.051,0.03,0.0335
5552,0.062,0.034,0.029333333333333333,0.047
5553,0.052,0.04,0.034666666666666665,0.033
5554,0.052,0.048,0.032,0.0295
5555,0.052,0.043,0.034666666666666665,0.031
5556,0.056,0.044,0.03333333333333333,0.03
5557,0.064,0.049,0.027333333333333334,0.0285
5558,0.048,0.036,0.037333333333333336,0.023
5559,0.052,0.038,0.038,0.0345
5560,0.044,0.035,0.038,0.024
5561,0.05,0.041,0.032,0.0265
5562,0.056,0.046,0.03133333333333333,0.027
5563,0.058,0.036,0.042666666666666665,0.0255
5564,0.06,0.046,0.034,0.0285
5565,0.048,0.045,0.04133333333333333,0.0255
5566,0.046,0.036,0.027333333333333334,0.032
5567,0.06,0.036,0.042666666666666665,0.037
5568,0.082,0.037,0.048666666666666664,0.037
5569,0.088,0.038,0.032,0.032
5570,0.054,0.045,0.03666666666666667,0.0315
5571,0.066,0.043,0.028,0.026
5572,0.044,0.033,0.029333333333333333,0.0325
5573,0.064,0.033,0.035333333333333335,0.029
5574,0.05,0.039,0.027333333333333334,0.028
5575,0.044,0.047,0.042666666666666665,0.028
5576,0.062,0.038,0.03666666666666667,0.025
5577,0.056,0.036,0.034,0.0325
5578,0.052,0.042,0.034,0.028
5579,0.05,0.037,0.034,0.0285
5580,0.058,0.044,0.037333333333333336,0.027
5581,0.056,0.043,0.03866666666666667,0.0355
5582,0.064,0.043,0.030666666666666665,0.0325
5583,0.082,0.037,0.032,0.032
5584,0.05,0.043,0.034666666666666665,0.026
5585,0.072,0.035,0.03133333333333333,0.032
5586,0.048,0.039,0.03266666666666666,0.0275
5587,0.062,0.043,0.03,0.0285
5588,0.06,0.033,0.028666666666666667,0.0275
5589,0.054,0.043,0.03333333333333333,0.0265
5590,0.048,0.036,0.037333333333333336,0.027
5591,0.044,0.051,0.028666666666666667,0.0315
5592,0.054,0.033,0.028,0.027
5593,0.068,0.043,0.028,0.034
5594,0.05,0.04,0.03266666666666666,0.027
5595,0.058,0.034,0.029333333333333333,0.0265
5596,0.06,0.037,0.04,0.026
5597,0.072,0.037,0.027333333333333334,0.028
5598,0.056,0.049,0.037333333333333336,0.029
5599,0.052,0.035,0.03,0.024
5600,0.052,0.04,0.03333333333333333,0.03
5601,0.048,0.04,0.030666666666666665,0.0285
5602,0.072,0.041,0.03266666666666666,0.0335
5603,0.054,0.037,0.036,0.032
5604,0.054,0.05,0.02666666666666667,0.0325
5605,0.052,0.042,0.03866666666666667,0.033
5606,0.066,0.038,0.04,0.0275
5607,0.058,0.051,0.027333333333333334,0.0245
5608,0.062,0.044,0.034666666666666665,0.0295
5609,0.052,0.039,0.048666666666666664,0.0255
5610,0.056,0.045,0.03,0.029
5611,0.056,0.035,0.03266666666666666,0.026
5612,0.046,0.044,0.03333333333333333,0.033
5613,0.05,0.039,0.035333333333333335,0.0265
5614,0.052,0.038,0.03,0.03
5615,0.052,0.034,0.042666666666666665,0.029
5616,0.05,0.039,0.029333333333333333,0.028
5617,0.06,0.037,0.032,0.032
5618,0.06,0.037,0.029333333333333333,0.0255
5619,0.048,0.038,0.032,0.0245
5620,0.054,0.039,0.029333333333333333,0.0295
5621,0.06,0.035,0.030666666666666665,0.027
5622,0.05,0.034,0.03333333333333333,0.0305
5623,0.044,0.042,0.03133333333333333,0.0285
5624,0.078,0.042,0.028666666666666667,0.035
5625,0.072,0.037,0.03266666666666666,0.028
5626,0.058,0.037,0.035333333333333335,0.0285
5627,0.056,0.036,0.036,0.03
5628,0.072,0.037,0.03133333333333333,0.0325
5629,0.044,0.042,0.03133333333333333,0.0325
5630,0.064,0.044,0.028666666666666667,0.0255
5631,0.054,0.045,0.028666666666666667,0.026
5632,0.056,0.038,0.029333333333333333,0.0285
5633,0.052,0.041,0.03,0.0265
5634,0.044,0.04,0.035333333333333335,0.0295
5635,0.056,0.044,0.03,0.028
5636,0.054,0.047,0.04533333333333334,0.036
5637,0.052,0.034,0.03,0.026
5638,0.046,0.037,0.03866666666666667,0.0275
5639,0.052,0.038,0.036,0.025
5640,0.052,0.035,0.030666666666666665,0.0245
5641,0.048,0.052,0.030666666666666665,0.029
5642,0.054,0.045,0.03,0.0265
5643,0.046,0.034,0.034,0.031
5644,0.082,0.047,0.03333333333333333,0.0285
5645,0.052,0.039,0.03333333333333333,0.03
5646,0.072,0.035,0.036,0.0295
5647,0.078,0.041,0.030666666666666665,0.032
5648,0.108,0.044,0.03266666666666666,0.024
5649,0.048,0.042,0.034666666666666665,0.0255
5650,0.048,0.036,0.03866666666666667,0.0325
5651,0.048,0.038,0.034666666666666665,0.025
5652,0.062,0.037,0.034,0.0255
5653,0.06,0.041,0.030666666666666665,0.026
5654,0.054,0.035,0.03266666666666666,0.0295
5655,0.058,0.034,0.034666666666666665,0.0285
5656,0.05,0.035,0.030666666666666665,0.0275
5657,0.054,0.04,0.03133333333333333,0.028
5658,0.052,0.04,0.03333333333333333,0.027
5659,0.056,0.036,0.03866666666666667,0.0265
5660,0.054,0.04,0.030666666666666665,0.033
5661,0.066,0.038,0.028666666666666667,0.025
5662,0.056,0.04,0.052,0.03
5663,0.054,0.038,0.03933333333333333,0.0255
5664,0.054,0.041,0.034666666666666665,0.025
5665,0.048,0.035,0.034,0.0335
5666,0.056,0.036,0.028666666666666667,0.0255
5667,0.07,0.034,0.03666666666666667,0.027
5668,0.048,0.035,0.027333333333333334,0.027
5669,0.054,0.043,0.027333333333333334,0.0295
5670,0.058,0.037,0.030666666666666665,0.0285
5671,0.052,0.035,0.03933333333333333,0.0265
5672,0.06,0.037,0.03,0.028
5673,0.052,0.038,0.03266666666666666,0.0275
5674,0.058,0.041,0.03133333333333333,0.027
5675,0.046,0.036,0.027333333333333334,0.0255
5676,0.056,0.041,0.038,0.024
5677,0.074,0.044,0.03,0.0255
5678,0.052,0.042,0.037333333333333336,0.0265
5679,0.058,0.035,0.034666666666666665,0.03
5680,0.05,0.035,0.026,0.023
5681,0.06,0.04,0.03,0.0275
5682,0.062,0.035,0.029333333333333333,0.027
5683,0.05,0.034,0.034,0.026
5684,0.05,0.037,0.03133333333333333,0.0385
5685,0.052,0.039,0.029333333333333333,0.0295
5686,0.062,0.034,0.03,0.029
5687,0.05,0.034,0.034666666666666665,0.0255
5688,0.068,0.036,0.028666666666666667,0.0255
5689,0.054,0.037,0.029333333333333333,0.0315
5690,0.052,0.057,0.038,0.027
5691,0.068,0.044,0.030666666666666665,0.029
5692,0.068,0.037,0.03133333333333333,0.032
5693,0.048,0.04,0.029333333333333333,0.031
5694,0.07,0.045,0.04133333333333333,0.0295
5695,0.072,0.04,0.03133333333333333,0.0245
5696,0.058,0.043,0.04066666666666666,0.026
5697,0.06,0.04,0.03266666666666666,0.027
5698,0.062,0.038,0.03,0.028
5699,0.052,0.04,0.032,0.028
5700,0.058,0.043,0.042,0.03
5701,0.046,0.035,0.034666666666666665,0.0325
5702,0.05,0.044,0.029333333333333333,0.0275
5703,0.056,0.034,0.028666666666666667,0.0285
5704,0.046,0.038,0.034666666666666665,0.03
5705,0.06,0.037,0.028,0.0295
5706,0.064,0.041,0.03333333333333333,0.029
5707,0.058,0.033,0.03266666666666666,0.031
5708,0.054,0.036,0.02666666666666667,0.0275
5709,0.048,0.035,0.03333333333333333,0.0275
5710,0.056,0.036,0.03133333333333333,0.026
5711,0.048,0.037,0.030666666666666665,0.0335
5712,0.046,0.04,0.03266666666666666,0.03
5713,0.05,0.043,0.03333333333333333,0.034
5714,0.054,0.053,0.03,0.0355
5715,0.048,0.036,0.036,0.0265
5716,0.056,0.039,0.035333333333333335,0.0375
5717,0.054,0.038,0.03133333333333333,0.0295
5718,0.054,0.038,0.03266666666666666,0.033
5719,0.052,0.036,0.032,0.0295
5720,0.052,0.037,0.03133333333333333,0.03
5721,0.058,0.041,0.03266666666666666,0.0315
5722,0.066,0.031,0.032,0.03
5723,0.048,0.037,0.03133333333333333,0.0275
5724,0.084,0.039,0.03133333333333333,0.035
5725,0.048,0.055,0.04,0.025
5726,0.054,0.044,0.032,0.0285
5727,0.058,0.035,0.04133333333333333,0.034
5728,0.058,0.034,0.026,0.026
5729,0.048,0.042,0.03133333333333333,0.032
5730,0.056,0.034,0.038,0.025
5731,0.06,0.037,0.034,0.032
5732,0.046,0.037,0.03133333333333333,0.024
5733,0.048,0.036,0.03666666666666667,0.035
5734,0.068,0.054,0.04533333333333334,0.0285
5735,0.046,0.036,0.03666666666666667,0.026
5736,0.06,0.038,0.034666666666666665,0.0325
5737,0.048,0.04,0.03,0.027
5738,0.05,0.039,0.03333333333333333,0.0255
5739,0.058,0.037,0.03333333333333333,0.0405
5740,0.054,0.039,0.037333333333333336,0.03
5741,0.06,0.04,0.032,0.029
5742,0.064,0.038,0.035333333333333335,0.032
5743,0.066,0.047,0.035333333333333335,0.025
5744,0.046,0.057,0.03,0.0285
5745,0.062,0.041,0.03666666666666667,0.0315
5746,0.066,0.038,0.03933333333333333,0.036
5747,0.048,0.045,0.042666666666666665,0.0245
5748,0.054,0.035,0.03333333333333333,0.03
5749,0.048,0.04,0.036,0.027
5750,0.056,0.066,0.030666666666666665,0.032
5751,0.064,0.042,0.030666666666666665,0.029
5752,0.058,0.033,0.027333333333333334,0.0275
5753,0.058,0.042,0.03133333333333333,0.0245
5754,0.056,0.037,0.037333333333333336,0.032
5755,0.052,0.043,0.034666666666666665,0.038
5756,0.048,0.043,0.03,0.0265
5757,0.062,0.043,0.03,0.03
5758,0.062,0.045,0.03266666666666666,0.037
5759,0.064,0.038,0.043333333333333335,0.035
5760,0.054,0.046,0.030666666666666665,0.026
5761,0.052,0.038,0.028,0.033
5762,0.054,0.041,0.032,0.0365
5763,0.046,0.04,0.035333333333333335,0.024
5764,0.048,0.041,0.02666666666666667,0.0255
5765,0.046,0.039,0.034,0.0355
5766,0.056,0.039,0.03,0.0265
5767,0.048,0.036,0.028666666666666667,0.0305
5768,0.078,0.037,0.030666666666666665,0.0325
5769,0.064,0.036,0.030666666666666665,0.0335
5770,0.056,0.032,0.042,0.028
5771,0.058,0.037,0.03333333333333333,0.0255
5772,0.06,0.04,0.029333333333333333,0.0305
5773,0.052,0.034,0.03266666666666666,0.029
5774,0.052,0.044,0.03333333333333333,0.031
5775,0.05,0.039,0.03666666666666667,0.024
5776,0.054,0.037,0.028666666666666667,0.031
5777,0.066,0.039,0.036,0.024
5778,0.062,0.046,0.03133333333333333,0.0305
5779,0.064,0.039,0.03333333333333333,0.0385
5780,0.064,0.043,0.037333333333333336,0.027
5781,0.058,0.037,0.030666666666666665,0.03
5782,0.052,0.034,0.030666666666666665,0.0325
5783,0.048,0.04,0.03133333333333333,0.0325
5784,0.062,0.036,0.03133333333333333,0.027
5785,0.05,0.036,0.03266666666666666,0.026
5786,0.056,0.034,0.04,0.032
5787,0.05,0.059,0.035333333333333335,0.025
5788,0.06,0.032,0.029333333333333333,0.029
5789,0.072,0.061,0.037333333333333336,0.0305
5790,0.052,0.046,0.034666666666666665,0.0315
5791,0.058,0.032,0.030666666666666665,0.0275
5792,0.056,0.039,0.032,0.0275
5793,0.048,0.036,0.029333333333333333,0.028
5794,0.048,0.033,0.03266666666666666,0.0295
5795,0.06,0.04,0.03333333333333333,0.0335
5796,0.056,0.044,0.028,0.031
5797,0.05,0.039,0.03666666666666667,0.0255
5798,0.062,0.038,0.030666666666666665,0.031
5799,0.066,0.041,0.03333333333333333,0.0265
5800,0.05,0.044,0.03333333333333333,0.026
5801,0.054,0.043,0.03866666666666667,0.0255
5802,0.052,0.035,0.04666666666666667,0.0285
5803,0.052,0.034,0.032,0.039
5804,0.06,0.043,0.03266666666666666,0.04
5805,0.062,0.039,0.04133333333333333,0.0285
5806,0.054,0.037,0.03333333333333333,0.028
5807,0.06,0.052,0.04,0.033
5808,0.048,0.036,0.035333333333333335,0.036
5809,0.05,0.04,0.030666666666666665,0.028
5810,0.064,0.039,0.04133333333333333,0.0285
5811,0.05,0.045,0.028666666666666667,0.0285
5812,0.058,0.036,0.03,0.0345
5813,0.052,0.039,0.03666666666666667,0.0285
5814,0.054,0.035,0.029333333333333333,0.028
5815,0.05,0.036,0.03133333333333333,0.0245
5816,0.06,0.033,0.034666666666666665,0.0245
5817,0.052,0.036,0.030666666666666665,0.0275
5818,0.07,0.035,0.032,0.0255
5819,0.07,0.034,0.03,0.0255
5820,0.05,0.037,0.03133333333333333,0.0255
5821,0.052,0.04,0.03933333333333333,0.0245
5822,0.048,0.041,0.034,0.0255
5823,0.058,0.041,0.030666666666666665,0.026
5824,0.048,0.032,0.034,0.0265
5825,0.066,0.035,0.029333333333333333,0.03
5826,0.046,0.054,0.034,0.0335
5827,0.056,0.04,0.032,0.0305
5828,0.066,0.038,0.054,0.028
5829,0.054,0.06,0.04466666666666667,0.0305
5830,0.05,0.04,0.030666666666666665,0.027
5831,0.05,0.035,0.030666666666666665,0.029
5832,0.054,0.042,0.030666666666666665,0.028
5833,0.062,0.037,0.029333333333333333,0.037
5834,0.05,0.036,0.030666666666666665,0.0305
5835,0.05,0.032,0.030666666666666665,0.0275
5836,0.056,0.053,0.029333333333333333,0.0425
5837,0.076,0.038,0.030666666666666665,0.0255
5838,0.05,0.038,0.03,0.028
5839,0.05,0.036,0.042,0.0315
5840,0.054,0.042,0.03666666666666667,0.026
5841,0.048,0.036,0.037333333333333336,0.033
5842,0.052,0.04,0.030666666666666665,0.031
5843,0.056,0.055,0.030666666666666665,0.0345
5844,0.054,0.04,0.034666666666666665,0.029
5845,0.05,0.046,0.032,0.0275
5846,0.056,0.035,0.04,0.026
5847,0.052,0.034,0.030666666666666665,0.024
5848,0.054,0.044,0.029333333333333333,0.029
5849,0.048,0.036,0.03666666666666667,0.0265
5850,0.052,0.039,0.03133333333333333,0.028
5851,0.048,0.049,0.028666666666666667,0.0325
5852,0.054,0.051,0.034666666666666665,0.0295
5853,0.084,0.042,0.036,0.0285
5854,0.064,0.033,0.034,0.0325
5855,0.056,0.042,0.03266666666666666,0.0315
5856,0.052,0.031,0.030666666666666665,0.031
